359865187	天津市红桥区丁字沽三号路45号红星职专1号教学楼（来访前敬请预约）	天津滨海迅腾科技集团有限公司	JAVA培训	天津	尚老师	400-6679966	15900252470	http://022.qeo.cn/xuexi/20141113932216030249155582685.htm	
751704385	天津市河北区君临天下大厦1804	天津东大远航计算机培训学校	软件开发培训	天津	王老师		02223150300	http://022.qeo.cn/xuexi/2012421111149998.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师	022-87893245	15822683223	http://022.qeo.cn/xuexi/20145111523282186870117101102.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师	022-87893245	15822683223	http://022.qeo.cn/xuexi/20144269640218686670446551.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师	022-87893245	15822683223	http://022.qeo.cn/xuexi/2014430153159218687555104744.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	网站开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201441715404822236180138161298.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师	022-87893245	15822683223	http://022.qeo.cn/xuexi/20144231032532186868250106994.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师	022-87893245	15822683223	http://022.qeo.cn/xuexi/201441995451218686658322440.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	网站开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201441617244322236180138432605.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	网站开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201441715474422236180138585659.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	网站开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201441617214622236180138662825.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	网站开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20144161721522236180138133279.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	网站开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20144161726622236180138134232.htm	
2714869264	天津市和平区卫津路佳怡国际D座2门1201室	北大青鸟天津南开中心	软件开发培训	天津	王老师	022-85681777	2714869264	http://022.qeo.cn/xuexi/20144129151118021316216810041.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201441017142622236180138104873.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师	022-87893245	15822683223	http://022.qeo.cn/xuexi/201445103212186869136245408.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师	400-003-5923	15822683223	http://022.qeo.cn/xuexi/2014410955592186867174477581.htm	
2714869264	天津市和平区卫津路佳怡国际D座2门1201室	北大青鸟天津南开中心	软件开发培训	天津	王老师	022-85681777	2714869264	http://022.qeo.cn/xuexi/2014412104144180213162168577657.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20143271511422236116123328324.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20143271611222236116123100953.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201432714483622236116123453366.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201432616593622236118198245379.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201432716192222236116123102886.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014326171322236118198476556.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014326173022236118198532388.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20143261783622236118198547674.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014326175332223611819810560.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201422116493422236179216735920.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201432715521822236116123162276.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201422116504722236179216154205.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20142251630552223611823455604.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20142251635412223611823344518.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20142261441352223611823563698.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201422817232222368040772881.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201422817322222368040126279.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201422817417222368040583747.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201422817456222368040254394.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20142281704222236804088127.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20142251634272223611823751977.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/20142261448582223611823154310.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014226154582223611823286370.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014226157182223611823788756.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/201434163122223692144768952.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014226152252223611823234353.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014341632552223692144845904.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014341633442223692144651786.htm	
2080950510	天津市海河教育园雅观路3号	大学生创就业基地	软件开发培训	天津	大学生创就业	022-60871919	2080950510	http://022.qeo.cn/xuexi/2014341631562223692144638831.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201418133592186865239572596.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201312271347582186870150100800.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/20131226135351218686742582699.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/20131025101531619.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/2013111101341339.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201312512572776653722.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/2013122412324338571151263.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201311299263284821642.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/2013112010734469.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201312161394166224885.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	网页设计培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/20131029105330589.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201312210133862725143.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/2013121710213451665242.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201311895813825.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201312310245355175186.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/20131031135431559.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201312115492276853155.htm	
2386486816	天津市南开区白堤路248号科技创业大楼5楼	天津北大青鸟蓝白金校区	软件开发培训	天津	那老师		15822683223	http://022.qeo.cn/xuexi/201311311194844.htm	
